FACLID21,JURDID,STATE,COUNTY,FACLNAME,STRATUM,WEIGHT,CONFPOP,V19,NCONPOP,V21,TOTPOP,V23,NONCIT,V25,QWKNDR,WEEKNDR,V28,ADMALE,V30,ADFEML,V32,JUVMALE,V34,JUVFEML,V36,TOTGEND,V38,JUVADS,V40,CONVMALE,V42,CONVFML,V44,UNCONVML,V46,UNCONVFM,V48,TOTADCNV,V50,WHITE,V52,BLACK,V54,HISP,V56,AMINDALK,V58,ASIAN,V60,HAWPAC,V62,TWORACE,TWORACEF,RACESPEC,OTRACE,V65,RACEDK,RACEDKF,TOTRACE,V67,MARSHAL,V69,FBOP,V69F,ICE,V69I,BIA,V69B,OTRSPEC,OTRAUTH,V69OF,YOURST,V71,OTRST,V73,LOCSTATE,V75,LOCOTRST,V77,TOTAUTH,V79,ADMITS,V82,DSCGH,V85,PEAKDATE,DAYINMT,V87,ADP,V89,RATCAP,V91,ELECMON,V93,HOMDTN,V95,COMMSVC,V97,DAYRPTG,V99,PRETSUP,V101,WKPROG,V103,DRUGPROG,V105,PROGSPEC,OTRPROG,V108,TOTNONCF,V110,ADMLNCNF,V112,ADFMNCNF,V114,JVMLNCNF,V116,JVFMNCNF,V118,NCNFGNDR,V120,CONVNCNF,V122,UNCNVNCF,V124,TOTCNVST,V126,NCONPOP2
4.41212E+20,441212212,44,SMITH COUNTY,SMITH COUNTY,1,1,919,0,0,0,919,0,0,9,1,12,1,738,0,180,0,1,0,0,0,919,0,1,0,347,1,74,1,392,1,106,1,919,0,379,1,377,1,163,1,0,9,0,9,0,9,0,9, ,0,9,0,9,919,0,45,1,0,0,0,0,0,0, ,0,0,48,0,0,0,0,0,0,0,93,0,315,1,350,1,18,960,0,934,1,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.11042E+20,411042042,41,SPARTANBURG COUNTY,SPARTANBURG COUNTY DETENTION FACILITY,1,1,921,0,118,0,1039,0,0,0,1,20,0,809,0,112,0,0,0,0,0,921,0,0,0,132,0,31,0,677,0,81,0,921,0,458,1,442,1,18,1,3,1,0,1,0,1,0,1, ,0,1,0,1,921,0,85,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,85,0,453,0,435,0,23,942,0,899,0,643,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,118,0,110,0,8,0,0,0,0,0,118,0,38,0,80,0,118,0,118
3.41041E+20,341041041,34,GUILFORD COUNTY,GUILFORD COUNTY,1,1,923,0,0,0,923,0,0,9,1,44,0,761,0,121,0,38,0,3,0,923,0,41,0,180,0,23,0,619,0,101,0,923,0,229,0,626,0,50,0,8,0,6,0,4,0,0,0, ,0,0,0,0,923,0,6,0,0,8,0,8,0,8, ,0,0,0,9,0,0,0,0,0,0,6,0,454,0,446,0,30,945,0,895,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.92002E+20,292002003,29,NORTH LAS VEGAS CITY,NORTH LAS VEGAS DETENTION CORRECTION CTR,1,1,926,0,0,0,926,0,0,9,2,0,0,820,0,106,0,0,0,0,0,926,0,0,0,180,1,36,1,640,1,70,1,926,0,192,0,306,0,384,0,2,0,39,0,0,9,0,9, ,0,0,3,0,926,0,285,0,5,0,108,0,0,0, ,0,0,0,0,0,0,47,0,0,0,445,0,306,0,260,0,28,964,0,831,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.01041E+20,501041041,50,MILWAUKEE COUNTY,MILWAUKEE COUNTY JAIL,1,1,932,0,95,0,1027,0,46,0,2,0,0,746,0,164,0,19,0,3,0,932,0,22,1,483,0,87,0,282,0,80,0,932,0,218,0,650,0,54,0,3,0,7,0,0,9,0,9, ,0,0,0,0,932,0,81,0,0,0,0,9,0,0, ,0,0,62,0,0,0,0,0,0,0,143,0,1007,0,1004,0,30,945,0,863,0,990,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0, ,0,0,95,0,77,0,15,0,3,0,0,0,95,0,85,0,10,0,95,0,95
2.51025E+20,251025025,25,HINDS COUNTY,HINDS COUNTY,1,1,936,1,0,0,936,1,5,1,2,0,0,835,1,84,1,17,1,0,0,936,1,17,1,66,1,29,1,786,1,55,1,936,1,131,1,803,1,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,936,1,1,1,0,1,0,0,0,0, ,0,0,123,1,0,0,1,1,0,1,125,1,271,1,271,1,9,959,1,942,1,836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.51024E+20,251024024,25,HARRISON COUNTY,HARRISON COUNTY,1,1,944,1,0,1,944,1,10,1,1,7,1,818,1,112,1,14,1,0,1,944,1,14,1,141,1,25,1,691,1,87,1,944,1,228,1,550,1,75,1,2,1,14,1,0,1,0,1, ,0,1,75,1,944,1,2,1,0,1,6,1,0,1, ,0,1,82,1,10,1,8,1,3,1,111,1,288,1,275,1,25,967,1,911,1,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5102E+20,151020020,15,ELKHART COUNTY,ELKHART COUNTY SECURITY CENTER (JAIL),1,1,950,1,0,0,950,0,0,9,1,0,9,870,1,50,1,20,1,10,1,950,1,0,9,445,1,30,1,445,1,30,1,950,0,588,1,257,1,105,1,0,1,0,1,0,1,0,1, ,0,1,0,1,950,0,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,9,900,1,936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.48233E+20,441233233,44,VAL VERDE COUNTY,VAL VERDE CO JAIL & CORR FAC - WACKENHUT,7,1.4136,956,0,0,0,956,0,893,0,1,2,0,823,0,133,0,0,0,0,0,956,0,0,0,0,9,0,9,0,9,0,9,956,0,61,0,5,0,890,0,0,0,0,0,0,0,0,0, ,0,0,0,0,956,0,891,0,0,0,2,0,0,0, ,0,0,0,0,0,0,0,0,0,0,893,0,268,0,304,0,10,1099,0,913,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.10601E+19,41060060,4,PULASKI COUNTY,PULASKI COUNTY REGIONAL  JAIL,12,1,957,0,0,0,957,0,0,9,1,170,0,792,0,151,0,14,0,0,0,957,0,14,0,374,1,116,1,432,1,35,1,957,1,327,1,609,1,0,9,0,9,0,9,0,9,0,9, ,0,9,21,1,957,1,65,0,6,0,0,8,0,8, ,0,0,122,0,0,8,0,8,0,8,193,0,320,0,281,0,3,1005,0,954,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4102E+20,441020020,44,BRAZORIA COUNTY,BRAZORIA COUNTY JAIL & DETENTION CENTER,1,1,957,1,0,0,957,0,0,9,2,0,0,800,1,140,1,15,1,2,1,957,1,0,9,114,1,10,1,701,1,132,1,957,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9, ,0,9,957,1,957,1,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,9,900,1,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1045E+19,11045045,1,MADISON COUNTY,MADISON COUNTY DETENTION FACILITY,1,1,961,0,0,0,961,0,0,9,1,0,9,813,0,148,0,0,0,0,0,961,0,0,0,244,1,31,1,569,1,117,1,961,0,429,0,501,0,0,0,0,0,0,0,0,0,0,0, ,0,0,31,0,961,0,0,0,0,0,0,9,0,0, ,0,0,171,0,0,9,0,9,0,9,171,0,0,9,0,9,22,997,0,900,1,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31001E+20,131001001,13,ADA COUNTY,ADA COUNTY,1,1,965,0,45,0,1010,0,0,9,1,26,0,778,0,184,0,3,0,0,0,965,0,3,0,380,0,90,0,401,0,94,0,965,0,0,9,29,1,0,9,4,1,5,1,0,9,0,9,WHITE - HISPANIC,924,1,3,1,965,1,49,0,0,0,4,0,0,0, ,0,0,119,0,5,1,10,1,4,1,191,0,398,0,471,0,25,975,0,894,0,1074,0,3,0,0,8,0,8,0,8,0,8,0,8,0,8,SHERIFF INMATE LABOR DETAIL,42,0,45,0,28,0,17,0,0,0,0,0,45,0,45,0,0,0,45,0,45
1.01049E+20,101049049,10,OSCEOLA COUNTY,OSCEOLA COUNTY JAIL,1,1,969,0,362,0,1331,0,0,9,1,7,0,835,0,122,0,10,0,2,0,969,0,12,0,148,0,20,0,697,0,104,0,969,0,720,0,248,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,969,0,0,0,0,0,0,0,0,0, ,0,0,17,0,0,0,12,0,0,0,29,0,315,0,342,0,23,1043,0,895,0,933,0,26,0,0,0,0,0,0,0,336,0,0,0,0,0, ,0,0,362,0,0,9,0,9,0,0,0,0,362,0,6,0,356,0,362,0,362
1.9104E+20,191040038,19,RAPIDES PARISH,RAPIDES PARISH,1,1,969,0,72,0,1041,0,1,0,2,0,0,936,0,32,0,1,0,0,0,969,0,1,0,731,0,2,0,206,0,30,0,969,0,289,0,669,0,9,0,2,0,0,0,0,0,0,0, ,0,0,0,0,969,0,25,0,0,0,0,0,0,0, ,0,0,682,0,0,0,40,0,0,0,747,0,250,0,308,0,18,974,0,964,0,974,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,72,0,58,0,14,0,0,0,0,0,72,0,0,0,72,0,72,0,72
1.08003E+20,101003003,10,BAY COUNTY,BAY COUNTY JAIL & ANNEX - CCA,1,1,976,0,0,0,976,0,26,0,1,11,0,795,0,168,0,13,0,0,0,976,0,13,0,181,0,42,0,627,0,126,0,976,0,486,0,447,0,41,0,0,0,2,0,0,0,0,0, ,0,0,0,0,976,0,15,0,0,0,3,0,0,0, ,0,0,34,0,2,0,4,0,4,0,62,0,338,0,367,0,23,1028,0,1009,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.51029E+20,451029029,45,WEBER COUNTY,WEBER COUNTY CORRECTIONAL FACILITY,1,1,982,0,28,0,1010,0,215,0,1,0,0,866,1,113,1,3,1,0,0,982,0,3,1,294,1,76,1,575,1,37,1,982,1,555,1,61,1,339,1,14,1,0,9,11,1,0,0, ,0,0,2,1,982,1,223,1,0,0,115,1,0,0, ,0,9,360,1,0,0,1,1,0,0,699,1,246,1,0,9,26,1053,0,1050,1,1178,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0, ,0,0,28,0,21,0,7,0,0,0,0,0,28,0,28,1,0,0,28,0,28
3.61057E+20,361057057,36,MONTGOMERY COUNTY,MONTGOMERY COUNTY JAIL,1,1,983,0,0,0,983,0,12,0,2,0,0,834,0,144,0,5,0,0,0,983,0,5,0,189,1,39,0,650,0,105,1,983,0,465,0,506,0,7,0,0,0,2,0,2,0,0,0,MIDDLE EASTERN,1,0,0,0,983,0,38,0,1,0,8,0,0,0, ,0,0,21,0,0,0,0,0,0,0,68,0,105,0,118,0,4,1044,0,952,0,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.91015E+20,391015015,39,CHESTER COUNTY,CHESTER COUNTY PRISON,1,1,987,0,0,0,987,0,64,0,2,0,0,856,0,127,0,4,0,0,0,987,0,4,0,493,0,78,0,367,0,49,0,987,0,482,0,359,0,142,0,0,0,1,0,0,0,0,0, ,0,0,3,0,987,0,1,0,0,0,0,0,0,0, ,0,0,6,0,6,0,14,0,0,0,27,0,115,0,112,0,7,994,0,967,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.72113E+20,472113001,47,FREDERICKSBURG CITY,RAPPAHANNOCK REGIONAL JAIL AND ANNEX,12,1,988,0,487,1,1475,1,38,0,1,7,0,834,0,150,0,4,0,0,0,988,0,4,0,493,0,89,0,345,0,61,0,988,0,515,0,414,0,53,0,0,0,4,0,0,0,2,0, ,0,0,0,0,988,0,2,0,0,0,7,0,0,0, ,0,0,0,0,0,0,979,0,0,0,988,0,95,0,271,0,1,1003,0,1014,0,662,0,17,0,0,0,0,0,0,0,470,0,0,0,0,0, ,0,0,487,1,0,9,0,9,0,9,0,9,487,0,487,0,0,0,487,0,487
3.11002E+20,311002002,31,BERGEN COUNTY,BERGEN COUNTY JAIL AND ANNEX,1,1,992,0,61,0,1053,0,219,0,2,0,0,907,0,85,0,0,0,0,0,992,0,0,0,382,0,29,0,525,1,56,1,992,0,305,0,359,0,305,0,2,0,15,0,0,0,0,0, ,0,0,6,0,992,0,2,0,0,0,138,0,0,0, ,0,0,115,0,0,0,15,0,5,0,275,0,168,0,181,0,12,1032,0,1003,0,1239,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,SLAP,54,0,61,0,51,0,10,0,0,0,0,0,61,0,61,0,0,0,61,0,61
2.92002E+20,292002002,29,LAS VEGAS CITY,LAS VEGAS CITY DETENTION CENTER,1,1,995,0,0,0,995,0,0,9,1,0,9,788,0,207,0,0,0,0,0,995,0,0,0,252,1,103,1,536,1,104,1,995,0,398,1,368,1,199,1,10,1,20,1,0,9,0,9, ,0,9,0,9,995,0,10,1,0,0,0,0,0,0, ,0,9,0,9,0,9,0,9,0,9,10,1,717,0,705,0,4,1143,0,1000,1,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.01013E+20,501013013,50,DANE COUNTY,DANE COUNTY JAIL,1,1,997,0,49,0,1046,0,4,0,2,0,0,846,0,127,0,18,0,6,0,997,0,24,0,394,0,103,0,470,1,30,1,997,0,497,0,432,0,54,1,4,1,10,0,0,0,0,0, ,0,0,0,0,997,0,42,0,0,0,2,1,0,0, ,0,0,17,0,0,0,4,0,0,0,65,0,360,0,379,0,6,1038,0,1016,0,949,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,49,0,41,1,8,0,0,0,0,0,49,0,49,0,0,0,49,0,49
1.51045E+20,151045045,15,LAKE COUNTY,LAKE COUNTY JAIL,1,1,998,0,0,0,998,0,0,9,1,0,9,900,0,98,0,0,9,0,9,998,0,0,9,270,1,51,1,630,1,47,1,998,0,100,1,698,1,200,1,0,1,0,1,0,1,0,1, ,0,1,0,1,998,0,0,9,0,0,0,0,0,0, ,0,0,0,9,0,0,0,9,0,0,0,9,0,9,0,9,0,0,9,1000,1,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1042E+19,51042041,5,SANTA BARBARA COUNTY,SANTA BARBARA COUNTY,1,1,1004,0,274,0,1278,0,148,1,1,0,0,832,0,172,0,0,0,0,0,1004,0,0,8,296,0,44,0,536,0,128,0,1004,0,361,0,573,0,54,0,0,0,16,0,0,0,0,0, ,0,0,0,0,1004,0,0,9,0,9,148,0,0,9, ,0,9,0,9,0,9,0,9,0,9,148,0,391,0,388,0,30,1004,1,987,0,818,0,101,0,0,0,173,0,0,0,0,0,0,0,0,0, ,0,0,274,0,218,0,56,0,0,0,0,0,274,0,274,0,0,0,274,0,274
4.48147E+20,441147147,44,LIMESTONE COUNTY,LIMESTONE COUNTY DETENTION CENTER-CIVIGENICS,1,1,1016,0,0,0,1016,0,599,0,1,0,0,1016,0,0,0,0,0,0,0,1016,0,0,0,397,0,0,0,619,0,0,0,1016,0,338,0,350,0,328,0,0,0,0,0,0,0,0,0, ,0,0,0,0,1016,0,0,0,476,0,123,0,0,9, ,417,0,0,9,0,9,0,9,0,9,1016,0,397,0,12,0,24,1021,0,960,1,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1049E+19,51049048,5,SONOMA COUNTY,SONOMA COUNTY,1,1,1021,0,0,0,1021,0,116,1,1,11,0,866,0,155,0,0,0,0,0,1021,0,0,0,421,0,83,0,445,0,72,0,1021,0,593,0,105,0,279,0,22,0,13,0,7,0,0,0,other,2,0,0,0,1021,0,1,0,0,0,116,0,0,0, ,0,0,89,0,0,0,52,0,0,0,258,0,370,0,401,0,3,1111,0,1079,0,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58049E+20,152049008,15,MARION COUNTY,MARION COUNTY JAIL II - C.C.A.,1,1,1036,0,0,8,1036,0,0,9,2,0,0,1036,0,0,0,0,0,0,0,1036,0,0,0,41,1,0,8,995,1,0,8,1036,0,383,1,632,1,21,1,0,1,0,1,0,1,0,1, ,0,1,0,1,1036,0,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,9,1025,0,1030,1,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
1.01058E+20,101058058,10,SARASOTA COUNTY,SARASOTA COUNTY JAIL,1,1,1044,0,0,0,1044,0,61,1,1,2,0,890,0,141,0,12,0,1,0,1044,0,13,0,212,0,33,0,690,0,109,0,1044,0,720,1,324,1,0,9,0,9,0,9,0,9,0,9, ,0,9,0,9,1044,0,8,0,0,8,1,0,0,8, ,0,8,31,0,0,0,35,0,1,0,76,0,355,0,326,0,30,1074,0,1035,0,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41084E+20,441084084,44,GALVESTON COUNTY,GALVESTON COUNTY JAIL,1,1,1048,0,0,8,1048,0,0,9,1,7,0,906,0,140,0,2,0,0,0,1048,0,2,0,266,1,37,1,642,1,103,1,1048,1,555,1,480,1,10,1,0,1,2,1,0,1,1,1, ,0,1,0,1,1048,1,15,1,0,0,35,1,0,0, ,0,0,39,1,0,0,0,0,0,0,89,1,476,0,450,0,4,1070,0,1038,0,1171,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
1.01035E+20,101035035,10,LAKE COUNTY,LAKE COUNTY JAIL,1,1,1054,0,0,0,1054,0,0,9,1,0,9,879,0,148,0,27,0,0,0,1054,0,0,0,190,1,41,1,716,1,107,1,1054,0,573,1,358,1,116,1,0,1,5,1,0,1,0,1, ,0,1,2,1,1054,0,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,9,1100,1,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.91009E+20,391009009,39,BUCKS COUNTY,BUCKS COUNTY,1,1,1064,0,179,0,1243,0,0,9,1,2,0,931,0,128,0,5,0,0,0,1064,0,5,0,485,1,64,1,451,1,64,1,1064,1,754,0,225,0,69,0,0,0,12,0,0,0,0,9, ,0,0,4,0,1064,0,0,0,2,0,0,0,0,0, ,0,0,2,0,0,0,3,0,0,0,7,0,195,0,189,0,27,1064,1,1012,1,1085,0,167,0,0,0,0,0,10,0,0,0,0,0,2,0, ,0,0,179,0,143,0,36,0,0,0,0,0,179,0,179,0,0,0,179,0,179
4.31047E+20,431047047,43,KNOX COUNTY,KNOX COUNTY,1,1,1068,0,0,0,1068,0,9,0,1,0,9,863,0,205,0,0,0,0,0,1068,0,0,0,187,1,62,1,676,1,143,1,1068,0,651,1,394,0,22,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1068,0,0,0,0,0,9,0,0,0, ,0,0,40,0,0,0,0,0,0,0,49,0,0,9,0,9,26,1170,0,1098,0,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1102E+20,311020020,31,UNION COUNTY,UNION COUNTY JAIL,1,1,1070,0,0,0,1070,0,0,9,2,0,0,961,0,109,0,0,8,0,8,1070,0,0,8,253,0,41,0,708,1,68,1,1070,0,141,0,726,0,194,0,1,0,2,0,0,0,0,0,OTHER,6,0,0,0,1070,0,0,0,0,0,0,0,0,0, ,0,0,147,1,0,0,3,1,0,0,150,1,160,0,155,0,13,1070,1,999,0,992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41061E+20,441061061,44,DENTON COUNTY,DENTON COUNTY DETENTION CENTER,1,1,1075,0,0,0,1075,0,53,1,1,27,0,891,0,181,0,3,1,0,0,1075,0,3,0,216,0,50,0,678,0,131,0,1075,0,579,0,216,0,269,0,0,0,11,0,0,0,0,0, ,0,0,0,0,1075,0,124,0,0,0,0,0,0,0, ,0,0,40,0,0,0,21,0,3,0,188,0,294,0,306,0,2,1125,0,1001,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01001E+20,101001001,10,ALACHUA COUNTY,ALACHUA COUNTY JAIL,1,1,1089,0,0,0,1089,0,0,0,1,0,9,932,0,141,0,16,0,0,0,1089,0,0,9,265,1,39,1,683,1,102,1,1089,0,425,1,664,1,0,1,0,1,0,1,0,1,0,1, ,0,1,0,1,1089,0,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,9,0,9,294,1,287,1,11,1144,0,1112,0,920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11002E+20,211002002,21,ANNE ARUNDEL COUNTY,ANNE ARUNDEL COUNTY,1,1,1090,0,805,0,1895,0,0,9,1,66,0,925,0,152,0,13,0,0,0,1090,0,13,0,518,0,80,0,420,0,72,0,1090,0,560,0,496,0,0,0,0,0,0,0,0,0,0,0,OTHER,34,0,0,0,1090,0,0,0,0,0,0,0,0,0, ,0,0,13,0,0,0,3,0,0,0,16,0,225,0,230,0,2,1176,0,1110,0,1063,0,90,0,0,8,274,0,0,0,441,0,0,8,0,8, ,0,8,805,0,0,9,0,9,0,9,0,9,805,0,195,0,610,1,805,0,805
3.61009E+20,361009009,36,BUTLER COUNTY,BUTLER COUNTY JAIL,1,1,1096,0,0,0,1096,0,44,0,2,0,0,923,0,169,0,3,0,1,0,1096,0,4,0,0,9,0,9,0,9,0,9,1096,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9, ,0,9,1096,0,1096,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,340,0,0,0,341,0,236,0,260,0,3,1131,0,1079,0,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01059E+20,101059059,10,SEMINOLE COUNTY,SEMINOLE COUNTY CORRECTIONAL FACILITY,1,1,1104,1,0,0,1104,1,73,1,2,0,0,961,1,134,1,9,1,0,0,1104,1,0,0,164,1,29,1,806,1,105,1,1104,1,521,1,444,1,55,1,3,1,3,1,3,1,0,1,HISPANICS OF ANY RACE,70,1,5,1,1104,0,88,1,3,1,9,1,0,8, ,0,8,19,1,0,8,5,1,0,8,124,0,276,1,295,1,11,1142,1,1090,1,812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.38019E+20,432019003,43,METRO DAVIDSON COUNTY,METRO DAVIDSON COUNTY  DETENTION  FAC- C.C.A.,1,1,1107,0,0,0,1107,0,0,0,2,0,0,1106,0,0,0,1,0,0,0,1107,0,1,0,1107,0,0,0,0,0,0,0,1107,0,303,0,771,0,32,0,0,0,0,0,0,0,0,0, ,0,0,1,0,1107,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,55,0,61,0,16,1134,0,1026,0,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41108E+20,441108108,44,HIDALGO COUNTY,HIDALGO COUNTY ADULT DETENTION CENTER,1,1,1107,1,0,8,1107,1,261,1,1,19,1,1035,1,71,1,1,1,0,9,1107,1,0,9,204,1,12,1,832,1,59,1,1107,1,11,1,6,1,1090,1,0,1,0,1,0,1,0,1, ,0,1,0,1,1107,1,15,0,0,8,0,9,0,0, ,0,8,216,0,0,0,0,9,0,9,231,0,417,0,393,0,11,1267,0,1153,0,1232,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
4.4117E+20,441170170,44,MONTGOMERY COUNTY,MONTGOMERY COUNTY JAIL,1,1,1108,0,0,0,1108,0,10,0,1,8,0,928,0,164,0,12,0,4,0,1108,0,16,0,140,0,41,0,800,0,127,0,1108,0,608,0,287,0,212,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1108,0,98,0,0,0,24,0,0,0, ,0,0,118,0,13,0,0,0,0,0,253,0,390,0,388,0,24,1147,0,1075,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1048E+19,51048047,5,SOLANO COUNTY,SOLANO COUNTY,1,1,1112,0,66,0,1178,0,0,9,2,0,0,934,0,178,0,0,0,0,0,1112,0,0,0,205,0,47,0,729,1,131,1,1112,0,365,0,487,0,202,0,0,0,0,0,0,0,0,0,OTHER,58,0,0,0,1112,0,0,0,0,0,0,9,0,0, ,0,0,28,0,0,9,0,9,0,9,28,0,353,0,327,0,0,0,9,1150,1,1084,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,66,0,0,9,0,9,0,9,0,9,66,0,66,0,0,0,66,0,66
1.92028E+20,192028004,19,LAFAYETTE PARISH,LAFAYETTE PARISH JAIL,1,1,1116,0,98,0,1214,0,0,0,1,142,0,989,0,121,0,4,0,2,0,1116,0,6,0,470,0,48,0,523,0,75,0,1116,0,402,1,712,1,1,1,0,1,1,1,0,1,0,1, ,0,1,0,1,1116,0,10,0,2,0,0,0,0,0, ,0,0,300,0,0,0,4,0,0,0,316,0,0,9,0,9,12,1116,1,977,0,1270,0,46,0,0,0,0,0,52,0,0,0,0,0,0,0, ,0,0,98,0,87,0,11,0,0,0,0,0,98,0,81,0,17,0,98,0,98
